job_id,company_name,title,description,location,company_id,views,formatted_work_type,application_type,formatted_experience_level,posting_domain,sponsored,zip_code,ingestion_time
3885835097,Maxim Healthcare Staffing,"Nurse Practitioner need in Salem, OR","W2 Locums

$65 - $73 per hour

Maxim Physician Resources is one of the major locum tenens agencies rated top 2 Forbes in healthcare staffing agencies. We fill physician, nurse practitioner, and mental health professional openings at hospitals, clinics, and various other facilities for both short and long term contracts. We’re currently seeking a Nurse Practitioner to fill an opening in Salem, OR offering competitive pay, flexible schedules, and great work-life balance.

Details & Responsibilities

Competitive Pay + Benefits (Medical/Dental/Vision)Flexible full-time schedule 8 or 10 hour shiftsPart-time options consideredNo call or weekends required Start Date – ASAPCredentialing Estimate – 1 monthPrimary Care. Provide standard primary care – diagnose medical conditions, perform physicals, med management, and some minor procedures such as suturingCollaborate with other providers. Work with other providers and medical assistants to ensure a high standard of care.Refer Patients. As needed, refer patients to off-site specialists.Patient Load – Adult population. Approximately 10-12 PPD.


Required Qualifications

Active/Unrestricted Oregon NP LicenseBLS/ACLS CertificationActive/unrestricted DEA


Why Work with Maxim

Connecting you to work that matters. Maxim is committed to providing a direct line to work that matters the most to you. Our strong understanding of the healthcare marketplace enables us to connect top healthcare talent to a variety of organizations. We service nearly every sector of the healthcare industry, ensuring a patient in need never goes without care.Access to a wide variety of settings. As one of the biggest agencies in the industry, working with Maxim opens doors for you across a wide variety of settings. We work regularly with hospitals, commercial & community clinics, correctional facilities, med-legal clinics, and corporate occupational med positions.Flexible, short & long-term contracts. Whether you need a short-term contract in between jobs, or looking for a long-term career, we have contracts of varying lengths from 3-12 months. For those looking for something longer, the majority of our contracts can also be extended on an ongoing basis.


763526","Salem, OR",164880.0,5.0,Part-time,OffsiteApply,Mid-Senior level,careers.maximstaffing.com,0,97301.0,2025-11-18 03:44:27
3906260394,OPSWAT,"VP of Products, MFT & Email Security","OPSWAT is a global cyber security company providing solutions for enterprises since 2002 to identify, detect, and remediate advanced security threats from data and devices coming into and out their networks. Trusted by over 1,000 organizations worldwide and with over 30 anti-malware engines, 100+ data sanitization engines and more than 25 technology integration partners, OPSWAT is a pioneer and leader in data sanitization, vulnerability detection, multi-scanning, device compliance, and cloud access control.

OPSWAT. Protecting the World’s Critical Infrastructure

The Position

As Senior Director of Product at OPSWAT, you will be a key player in our IT Security business unit. The role will be focused on our MFT & Email Security platform. .

This role is not just about leading; it is about innovating in the rapidly evolving cybersecurity space. You will have the opportunity to make a significant impact, working with a team of experts dedicated to shaping the future of cybersecurity.

As the VP of Products at OPSWAT, you will not just be leading a team; you will be at the forefront of the cybersecurity revolution. We are looking for a visionary leader to join our trailblazing journey.

Are you ready to make an impact?

This position is based in San Francisco OR the East Coast of the United States.

What You Will Be Doing

Product Strategy and Vision

Lead the creation and execution of a comprehensive product portfolio strategy that supports the company's long-term goals.Foster an environment of innovation and forward-thinking strategies.


Execution Excellence

Work closely with our sales team and our customer base to identify new use cases, establish the product roadmap, and determine key features and functionalities.Collaborate with both customer success and sales teams to ensure market relevance and impact.


Enterprise Cybersecurity Expertise

Utilize your cybersecurity experience to guide our product strategy and packaging.Leverage your knowledge in cybersecurity to identify market trends, new go to market avenues through partnerships/OEM or acquisition.Keep abreast of the evolving cyber threat landscape to inform strategic decisions.


Brand Positioning

Elevate OPSWAT’s brand in the cybersecurity industry.Articulate a clear and compelling product positioning that resonates with our market.


Customer-Centric Approach

Be an ambassador of our entire portfolio in front of our customers, being able to articulate the value of MetaDefender platform and all the relevant use cases.Leverage customer insights to refine product strategies.Ensure our products not only meet but exceed market expectations.


What We Need From You

Proven leadership in product management, in the cybersecurity sector.Strong background in cybersecurity, focused on Data, Cloud or Content Security, understanding its challenges and opportunities.Strong technical background to effectively bridge the gap between customer needs and product requirements.Ability to inspire and lead a team in a high-stakes environment.Bachelor’s degree in Computer Science, Business, or related field; MBA is a plus.


Why OPSWAT?

Be a part of a pre-IPO company on a trajectory for remarkable growth.Work in an exciting, fast-paced industry where your work makes a real difference.Competitive salary, benefits, and opportunities for career advancement.


OPSWAT is an equal opportunity employer. We celebrate diversity and are committed to providing an environment where equal employment opportunities are extended to all employees and applicants, free of discrimination and harassment of any type. All employment decisions are based on individual qualifications, job requirements, and business needs without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other category protected by federal, state, or local laws.

","San Francisco, CA",105936.0,6.0,Full-time,ComplexOnsiteApply,Executive,www.opswat.com,0,94101.0,2025-11-18 03:44:27
3902783334,GFL Environmental Inc.,Residential Driver,"The Residential Driver will be responsible for safely, efficiently, and courteously providing waste removal services to customers. The driver will collect solid waste or recyclables on curbside and/or backdoor routes and transporting to post-collection facilities.

Key Responsibilities:

 Drives a rear-load, split body, curotto, or automated-side load truck along designated routes to collect waste and take to post-collection facilities As route conditions require, driver will assist helper(s) in loading solid waste into truck hopper Utilize helpers while backing up according to Company policy Ensures company employees and third-party helpers adhere to Company policies, procedures, safety compliance and quality standards, while on designated route Operates mechanical packer to load and compact trash from hopper into the truck body Performs daily pre- and post-trip inspections; completes and submits the vehicle condition report at the end of the shift Courteously interacts with customers and/or the general public along the route to answer questions or respond to requests; notify supervisor of issues requiring management action Cleans waste from the packer blade and truck body on each landfill and/or transfer station run; this ensures that equipment operations will continue safely and productively Maintains and submits a DOT logbook, daily route/productivity sheet, and vehicle condition report (post-trip inspection sheet) as required by law or company policy Maneuver truck into and out of minimum clearance spaces, using mirrors to back up Uses a key map and GPS to locate service addresses Follows safe operating practices, including lock out/tag out procedures to ensure proper operation of the truck Monitors operations to detect loose debris, using mirrors or direct sight and/or listening for debris falling onto truck during dumping operation; visually scans customer site before and after dumping Adherence to all DOT, OSHA, FMCSA, and EPA regulations and standards Performs other job-related duties as assigned

Requirements:

 High school diploma or general education degree (GED) desired Possess valid Commercial Driver’s License (CDL), Class A or B Must be at least 21 years of age Minimum one (1) years of commercial driving experience OR CDL school certificate Must be able to meet relevant criteria for safety sensitive functions according to Company standards Must be able to demonstrate the ability to safely drive the truck and operate the equipment

Knowledge, Skills and Abilities:

 Knowledge of the truck and its components and the basic maintenance Requirements: for safe operation Ability to control operations of equipment; maneuvering truck into and out of minimum clearance spaces, using mirrors to back distances of approximately 120 feet or more Ability to recognize unacceptable waste (such as gasoline or other flammable materials) Ability to communicate effectively with internal and external customers Ability to read, write, and comprehend associated documents and maps Ability to understand and follow oral and written instructions Flexibility to accept and adapt to change as well as the commitment to seek continuous improvement Ability to exert muscle force to lift, push, pull or carry objects up to 50 pounds repetitively using proper lifting techniques Ability to coordinate two or more limbs (for example: two arms, two legs, or one leg and one arm) while sitting or standing Ability to follow all company safety policies and procedures

Physical/Mental Demands:

 Ability to stand, walk, use hands and fingers, reach, stoop, kneel, crouch, crawl, talk, hear, climb, balance, and smell Visual Requirements: include close vision, distance vision, color vision, peripheral vision, depth perception, and ability to adjust focus due to the constant maneuvering of vehicle in tight and high traffic areas Ability to regularly lift/move up to 10 pounds, frequently lift/move up to 25 pounds, and occasionally lift/move up to 100 pounds Sitting may be required up to 75% of the time due to the primary function of driving Ability to work in usually loud conditions

Working Conditions:

 Frequently exposed to loud noise, humidity, rainy/stormy, extreme hot and cold weather conditions (depending on season), moving mechanical parts, vibration, toxic and caustic chemicals, fumes and airborne particles Work in outdoor environment up to 100% of the time Works route away from branch location on a continuous basis throughout the day Occasionally work in high precarious places Work in motor vehicle traffic conditions constantly Work environment is usually loud

#GFLTalent

We thank you for your interest. Only those selected for an interview will be contacted. 

GFL is committed to equal opportunity for all, without regard to race, religion, color, national origin, citizenship, sex, sexual orientation, gender identity, age, veteran status, disability, genetic information, or any other protected characteristic. If you are interested in applying for employment and need special assistance or an accommodation to apply for a posted position, please contact myworkdayrecruitment@gflenv.com","Lakeland, FL",2193256.0,5.0,Full-time,OffsiteApply,Associate,wd3.myworkdaysite.com,0,33801.0,2025-11-18 03:44:27
3903882731,Jobot,Senior Accountant,"Want to learn more about this role and Jobot? Click our Jobot logo and follow our LinkedIn page!

Job details

1 day in the office located in Golden, CO

This Jobot Job is hosted by Jessica Davis

Are you a fit? Easy Apply now by clicking the ""Easy Apply"" button and sending us your resume.

Salary $80,000 - $90,000 per year

A Bit About Us

Start up medical manufacturer located in Golden, CO.



Why join us?


Incredible team based environment where employees are very valued

Strong talent with a great energy where everyone wants to be there

Very collaborative across departments

Great compensation and bonus plan

Excellent benefits that include employer paid medical, dental, vision, health savings account, 401K with a match, unlimited PTO, paid holidays and more!

Tons of growth potential

Hybrid schedule (only in office 1 day a week)

Job Details

Job Details

Our rapidly growing scientific organization is actively seeking an experienced Senior Accountant to join our dynamic team. This permanent, full-time position offers an exciting opportunity to work within a fast-paced, innovative environment where your contributions will have a direct impact on the financial health and success of our company. As a Senior Accountant, you'll play a vital role in managing and overseeing our financial operations, ensuring accuracy, compliance, and efficiency in all transactions.

Responsibilities

As a Senior Accountant, your key responsibilities will include

 Assisted in the preparation and analysis of financial statements, ensuring they comply with all relevant regulations and laws. Conducting monthly and quarterly account reconciliations to ensure accurate reporting and ledger maintenance. Acting as a back up for accounts payable and payroll. Coordinating the month-end closing process, including the preparation and posting of journal entries. Assisting in the preparation of budgets and financial forecasts, analyzing financial data and providing financial reports. Maintaining the balance sheet, ensuring accuracy and completeness. Collaborating with internal and external auditors, providing necessary information and facilitating audits.

Qualifications

The ideal candidate for this Senior Accountant role should possess the following qualifications

 Bachelor's degree in Accounting, Finance, or a related field. A CPA designation is highly desirable. Minimum of 5 years of progressive accounting experience. Strong knowledge of GAAP and other accounting principles, practices, standards, laws, and regulations. Proficiency in financial reporting, preparing financial statements, and conducting account reconciliations. Experience with month-end closing processes, accounts payable, payroll, and balance sheet management. Advanced proficiency in Excel and experience with accounting software and databases. Excellent analytical skills, attention to detail, and ability to work with large amounts of data. Strong written and verbal communication skills, with the ability to present complex financial information in a clear and concise manner. Proactive problem-solving skills, with the ability to identify and implement effective solutions. Strong organizational skills, with the ability to manage multiple tasks and projects simultaneously, meeting tight deadlines.

Interested in hearing more? Easy Apply now by clicking the ""Easy Apply"" button.

Want to learn more about this role and Jobot?

Click our Jobot logo and follow our LinkedIn page!

","Evergreen, CO",18860134.0,6.0,Full-time,ComplexOnsiteApply,Mid-Senior level,jobot.com,0,80439.0,2025-11-18 03:44:27
3905841664,Sysco,Sales Consultant  Bi-Lingual Preferred,"Company

US0006 Sysco North Texas (Division of USA I)

Zip Code

75056

Minimum Years Of Experience

0-1 Years

Employment Type

Full Time

Travel Percentage

COMPENSATION INFORMATION:

The pay range provided is not indicative of Sysco’s actual pay range but is merely algorithmic and provided for generalized comparison. Factors that may be used to determine rate of pay include specific skills, work location, work experience and other individualized factors

Are you an experienced Sales Professional, Restaurant Manager, Culinary Manager or Chef looking for career development opportunities? Join Sysco’s World Class Sales Team and explore all the benefits and perks.

Why You Should Join Our Sales Team

Competitive base salary, bonus, plus promotional incentive opportunitiesCar allowance (mileage reimbursement for candidates in CA) and cell phone providedCareer pathing opportunities for both entry level, and experienced individualsOpportunity to be part of a purpose driven organization that supports communities and associatesSpecialized sales trainingIndividual as well as team-based sellingOpportunity to learn different ethnic segmentsMonthly and annual sales rewards and recognitionRobust benefits package including an Employee Stock Purchase Plan, & 401(k) with automatic matching

Job Summary

This is an outside sales position responsible for promoting the company's products and services and for building relationships with new and existing accounts. The main focus is to help Sysco customers succeed while achieving sales and profit goals established by the company. This position may require working some non-traditional hours (evening, weekends, and holidays) to successfully meet customers' needs.

Responsibilities

Develop new business, penetrate existing accounts, and minimize lost business to achieve profitable sales growth and special objectives within assigned territory.Seek and qualify prospects following company account stratification goals.Research customer business needs and develops a mix of products and service to meet needs.Evaluate market trends and recommend products to customers, based on business needs and goals.Be informed of market conditions, product innovations, and competitors' products, prices, and sales; share information with customers as part of value-added services provided.Answer customers' questions about products, prices, availability, and product use.Provide product information and practical training to customer personnel.Drive personal vehicle to customer accounts, conventions, company meetings, etc.Communicate and collect accounts receivable as necessary, working with the credit department and client; collect all balances due based on approved credit terms.Manage deliveries to the routing schedule published by the transportation department; troubleshoot any problems that occur during the order process (for example, out of stock items, special order items, low inventory, etc.).Participate in company functions, promotions, customer visits, and customer events.Attend and participate in general sales and district meetings.Engage in ongoing training sessions.Assist with the training of new employees as requested.Review and analyze daily and weekly reports such as special-order requests, customer bid files, and sales/gross profit margin data.Perform administrative duties, such as preparing sales budgets and reports, maintaining sales records, processing credits, and pick-up requests, preparing sales quotes and menu suggestions, and filing reports.Other duties may be assigned.

Qualifications

Required Education/Experience

Bachelor's degree in Business, Sales, Marketing, Hospitality, Culinary Arts or related discipline OR HSD/GED and 3 years Restaurant Management, B2B or outside sales experience, or equivalent relatable experience.

Preferred Qualifications

Bi-LingualRestaurant Management, Foodservice Outside Sales, Chef Experience preferred

Certificates, Licenses, and Registrations

Valid driver's license with a ""clean"" driving record (including no multiple DUIs within the last 2 years)Current automobile insurance with the following limits of liability: Bodily injury - $100,000 each person and $300,000 each accident; property damage - $100,000 is required

Requirement

Submit to pre-employment testing (Drug Screen, Background Check).Must sign Sysco Protective Covenants Agreement.Reside or willing to relocate to the geographical vicinity of territory.

Professional Skills

Basic PC skills and proficiency with MS Office.Ability to read, write, speak English.

Competencies

Building TrustBuilding Customer LoyaltyFollow-upSales Ability / PersuasivenessManaging WorkAdaptabilityCommunication

Benefits Information

For information on Sysco’s Benefits, please visit https://SyscoBenefits.com

Overview

Sysco is the global leader in foodservice distribution. With over 71,000 colleagues and a fleet of over 13,000 vehicles, Sysco operates approximately 333 distribution facilities worldwide and serves more than 700,000 customer locations.

We offer our colleagues the opportunity to grow personally and professionally, to contribute to the success of a dynamic organization, and to serve others in a manner that exceeds their expectations. We’re looking for talented, hard-working individuals to join our team. Come grow with us and let us show you why Sysco is at the heart of food and service.

Affirmative Action Statement

Applicants must be currently authorized to work in the United States.

We are proud to be an Equal Opportunity and Affirmative Action employer, and consider qualified applicants without regard to race, color, creed, religion, ancestry, national origin, sex, sexual orientation, gender identity, age, disability, veteran status or any other protected factor under federal, state or local law.

This opportunity is available through Sysco Corporation, its subsidiaries and affiliates.","Lewisville, TX",5343.0,4.0,Full-time,OffsiteApply,Mid-Senior level,careers.sysco.com,0,75057.0,2025-11-18 03:44:27
3887861686,Sally Beauty,02417 Store Manager,"Overview

SALLY STORE MANAGER:

By working at Sally Beauty, you would be part of the largest hair and beauty supplier in the world and we are on a mission to empower our customers to express themselves through hair – and we need passionate and talented people to make this happen!!

Are you a proven leader with a strong drive to succeed? Do you believe it is important to work hard but also have fun doing it? As a Store Manager, we want you to bring your leadership, talents, and experience to a team-oriented and dynamic environment. We believe that our success is based primarily on the advice and hard work of our valued team members to bring the Hair and Beauty world to our customers. Our managers are innovators, role models and coaches who drive results and the development of our team associates.

Your role as a Store Manager:

When it comes to the customer experience – it all starts with you. Your role is to manage talent, inspire your team and make sure every customer comes away with a great experience. It is up to you to ensure that each customer receives an unforgettable experience and a custom-fit solution for their hair and beauty needs. You will ensure that your store meets or exceeds sales goals by overseeing all store operations with an emphasis on maintaining assigned budget, controlling expenses, growing sales, and managing inventory. You will protect customers, associates, and store assets by ensuring that all staff follows safety and security rules and procedures, as well as Company policies.You will make sure your store always looks its best!


Why you’ll love working here:

The people are creative, fun and passionate about beauty.Generous product discount and free sample products.You will receive a great education regarding our products.You will have ample opportunity for growth.You may qualify for one or more of the following – medical, dental, vision, 401k, vacation, sick and holiday time depending on the average hours worked.


Requirements:

Qualifications to be a Store Manager:

At least 3 years of customer service/retail sales experience and 1 year of previous sales management experience.Previous experience in operational, financial and performance management.Cosmetology license is a plus – but not required.Must be 18 years of age or older.Passion for all things hair and beauty!


Legal wants you to know:

 Must be able to lift up to 25 lbs, occasionally while on a ladder, with or without accommodation. May be exposed to fumes and odors upon occasion.


Working Conditions/Physical Requirements

The position requires some physical exertion such as long periods of standing; walking; recurring bending, crouching, stooping, stretching, reaching, or similar activities; recurring lifting of moderately heavy items such as shipment or record boxes. The position involves working around moving parts, carts, or machines, and may occasionally include exposure to irritant chemicals.

Additional Information:

Interested in this exciting challenge and always be in the know about the latest trends in hair and beauty? Yes? Then we would love to hear from you.

“At Sally Beauty Holdings, we find beauty in diversity. Our inclusivity and self-expression are what fuel our innovation and growth. You are welcome here, and you can thrive here. We find beauty in YOU. Join us.”

Qualified applicants will receive consideration for employment without regard to their race, color, religion, national origin, sex, or disability.

SBH, Inc. is an Equal Opportunity Employer. In compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the United States and to complete the required employment eligibility verification form upon hire.","Saginaw, MI",23337.0,7.0,Other,OffsiteApply,Mid-Senior level,jobs.talemetry.com,0,48601.0,2025-11-18 03:44:27
3900088529,Beth Israel Lahey Health,Scheduling Administrator - Anesthesia/Pain Management Unit,"When you join the growing BILH team, you're not just taking a job, you’re making a difference in people’s lives.

Job Type:

Regular

Scheduled Hours:

40

Work Shift:

Day (United States of America)

Job Summary: The Scheduling Administrator serves as an important point of contact for information and issues relating to the assignment scheduling for but not limited to MD's and CRNA's. Works with the Manager and Sr. Scheduling Administrator to prepare and monitor quarterly, monthly, weekly and daily schedules for a large volume of clinical staff. Develops and maintains a keen understanding of the scheduling complexities and communicates regularly with leaders about conflicts.

Job Description:

Essential Responsibilities: 

Prepare call schedules and other assignment schedules for physician and nursing staff ensuring accuracy and equity of assignments. This requires a thorough understanding of the scheduling application (Qgenda) and the rules surrounding assignments. Maintain schedules, making updates as necessary. Communicate and facilitate the resolution of conflicts. Forecast and communicate scheduling needs for special days, i.e. resident exam days, department-wide training days. Collect and prepare daily scheduling information to facilitate the preparation of the schedule. Enter daily clinic room schedule. Work with physician scheduler to resolve conflicts, communicate changes, and produce final case assignments. Prepare and maintain various scheduling reports to support scheduling and staffing operations. 

Required Qualifications:

High School diploma or GED required. Bachelor's degree preferred. 3-5 years related work experience required. Advanced skills with Microsoft applications which may include Outlook, Word, Excel, PowerPoint or Access and other web-based applications. May produce complex documents, perform analysis and maintain databases. 

Competencies:

Decision Making: Ability to make decisions that are guided by precedents, policies and objectives. Regularly makes decisions and recommendations on issues affecting a department or functional area. Problem Solving: Ability to address problems that are highly varied, complex and often non-recurring, requiring staff input, innovative, creative, and Lean diagnostic techniques to resolve issues. Independence of Action: Ability to set goals and determines how to accomplish defined results with some guidelines. Manager/Director provides broad guidance and overall direction. Written Communications: Ability to summarize and communicate in English moderately complex information in varied written formats to internal and external customers. Oral Communications: Ability to comprehend and communicate complex verbal information in English to medical center staff, patients, families and external customers. Knowledge: Ability to demonstrate full working knowledge of standard concepts, practices, procedures and policies with the ability to use them in varied situations. Team Work: Ability to work collaboratively in small teams to improve the operations of immediate work group by offering ideas, identifying issues, and respecting team members. Customer Service: Ability to provide a high level of customer service to patients, visitors, staff and external customers in a professional, service-oriented, respectful manner using skills in active listening and problem solving. Ability to remain calm in stressful situations. 

Physical Nature of the Job:

Sedentary work: Exerting up to 10 pounds of force occasionally in carrying, lifting, pushing, pulling objects. Sitting most of the time, with walking and standing required only occasionally

FLSA Status:

Exempt

As a health care organization, we have a responsibility to do everything in our power to care for and protect our patients, our colleagues and our communities. Beth Israel Lahey Health requires that all staff be vaccinated against influenza (flu) and COVID-19 as a condition of employment. Learn more about this requirement.

More than 35,000 people working together. Nurses, doctors, technicians, therapists, researchers, teachers and more, making a difference in patients' lives. Your skill and compassion can make us even stronger.

Equal Opportunity Employer/Veterans/Disabled","Needham, MA",28978143.0,13.0,Full-time,OffsiteApply,Mid-Senior level,jobs.bilh.org,0,2492.0,2025-11-18 03:44:27
3903458909,Lazydays,RV Salesperson - Open Interview Day!,"LAZYDAYS SALESPERSON

Summary

Would you like to begin an exciting and rewarding career selling RVs for the World's Largest Dealership? We are looking for driven people from all walks of life to join our team. We will train you on everything you need to know about RVs and give you all the tools for a potentially lucrative career in the RV business!

On May 1st and 2nd, we will be holding open interviews on our beautiful 127-acre campus. We would like to invite you to apply and reserve an interview slot to meet with one of our team members. While onsite, we will discuss what a career in RV sales looks like, offer you a tour of our campus, and lunch at our onsite restaurant!

Please apply to this link and note preferred times that will work for you on either May 1st or 2nd and a member of our recruiting team will follow up with you to finalize the details.

Essential Job Functions

Meet or exceed sales performance standards which include unit goals, profit goals, and CSI ratingsReview current inventory daily for availabilityAttend all company required meetingsRespond to all customer inquiries in a timely and professional manor in accordance with Lazydays internal process requirements.Conduct all daily sales activities in cooperation with other departments including F&I, service, accounting, and any other required department. Adhere to and support the company Core Values at all times.Additional responsibilities as requested or required. 

QUALIFICATIONS And EXPERIENCE

Preferred for previous experience in sales or possessing the attitude and personality to be successful in salesValid Driver’s License and clean driving record to meet insurance requirements.Must be able to pass a background check and drug screeningMust have excellent customer service and communication skills, both verbal and written.Ability to speak, read, write and comprehend English

Education

High school diploma or equivalent","Seffner, FL",545086.0,6.0,Full-time,OffsiteApply,Entry level,recruiting.ultipro.com,0,33584.0,2025-11-18 03:44:27
3894878052,Cogent Communications,"Telco Billing Analyst - Washington, DC","Company: 

Cogent Communications is a global, Tier 1 facilities-based ISP, consistently ranked as one of the top five networks in the world and is publicly traded on the NASDAQ Stock Market under the ticker symbol CCOI. Cogent specializes in providing businesses with high speed Internet access and Ethernet transport services. Cogent's facilities-based, all-optical IP network backbone provides IP services globally. Since its inception, Cogent has unleashed the benefits of IP technology, building one of the largest and highest capacity IP networks in the world. This network enables Cogent to offer large bandwidth connections at highly competitive prices. Cogent also offers superior customer support by virtue of its end-to-end control of service delivery and network monitoring. A competitive base salary and a full benefits package including; Health, Dental, Vision, Paid Time Off ( PTO), Short- and Long-Term Disability, Life Insurance, Holidays, Parental Leave, 401 ( k) plan with employer match, stock options, and an Employee Assistance Program. Most benefits take effect within 30 days of employment, and some require a waiting period.

 Responsibilities: 

The primary responsibility is to receive and audit invoices from telecommunications providers of leased-line T1, T3, Optical and Ethernet services used for the provision of Internet access to customersCompare invoices against company records to approve for payment or file dispute with the provider if necessaryResearch and provide documentation to substantiate dispute/claim, such as notice of disconnect or proof of rate, and manage dispute to resolutionScan hardcopy invoices using kwiktagAttach soft and hard copies of invoices into the payment systemProcess invoices for payments accuratelyFile disputes or claims in case of billing discrepancies and pursue resolutionInteract with various internal/external groups like Finance, Provisioning, Quote team, Cogent Billing, Vendor collections, Claim management etc

 Qualifications: 

Understanding of telco invoices for access and data products from providers such as AT&T, Verizon, Comcast, Level ( 3), etcMust understand FCC and PUC tariffs ( CABS and CRIS), MSAs ( Master Service Agreements), USOCs, and billing components ( Channel Terminations, Mileage and Multiplexing) for access servicesFamiliarity with Accounts Payable systems ( such as Great Plains) and associated AP terminology. Have the ability to produce reconciliation of invoiced amounts and payments applied on accountsAssist in preparation of monthly accrual and cost analysis, as well as Sarbanes-Oxley monthly closing and audit tasksStrong Excel skills and at least 3-5 years of experience in a similar position required

 COVID-19 Policy: 

Cogent has adopted a mandatory vaccination and booster policy which requires all U.S. employees to be fully vaccinated with one booster against COVID-19. Prior to beginning employment, new employees must provide proof of vaccination or apply for and receive an accommodation to be exempt from the policy.

By submitting an application or resume for this position, I understand that is an in-office position and agree to abide Cogent’s mandatory vaccination policy.

To apply for the Telco Billing Analyst position, please submit your resume and cover letter to careers@cogentco.com.

Cogent Communications is an Equal Opportunity Employer.

","Washington, DC",163139.0,7.0,Full-time,SimpleOnsiteApply,Mid-Senior level,www2.pcrecruiter.net,0,20001.0,2025-11-18 03:44:27
3906065397,Residential Home Health and Residential Hospice,Volunteer: Caring and being compassionate makes a difference! Come Volunteer!!,"At Residential Healthcare Group, we are on a mission to positively impact our patients and their families and inspire a renewed sense of hope and confidence by providing exceptional home health, palliative, and hospice care.

To meet the unique needs of every patient and family, our extraordinary care teams serve as way finders and way makers by delivering individualized care plans and experiences, wherever you are.

We are governed by core values in dealing with one another, our patients, their families and caregivers, our partners, customers, and vendors.

We believe that exceptional care is best delivered in a collaborative environment and seek to continually transform the home health, palliative and hospice industries through our proven team-based approach to care management and delivery.

By educating our patients and their families, and advocating for those in need, we aspire to increase access to our industry-leading services at every stage of the patient’s journey, whenever and wherever they need us.

Residential Hospice cares for your medical needs as well as your spiritual and emotional needs. Our team is comprised of physicians, registered nurses, social workers, and spiritual care counselors that work together to care for the whole patient.



Thank you for considering our call for caring companionship! We are currently making visits to our patients in your area, and we would welcome your participation in our volunteer program. The simple act of presence and companionship can bring joy and comfort to a hospice patient and their loved ones, and sharing time with another is mutually rewarding and always appreciated. Regular visits from a caring volunteer offer respite and relief for caregivers, and our patients enjoy passing the time with a new visitor like you! Volunteer orientation will be provided, and a supportive staff will welcome you to our team. Please consider making a difference in someone’s world and having an impact in our community as a Residential Hospice volunteer.

We are sorry we cannot accept any court ordered community service, and you must be 18 to volunteer.

Upon receiving your completed application, an interview, background check, drug and fingerprint screening and TB test will be required before we can set up visits. Your safety and satisfaction are our greatest concern, and we adhere to all protocols that are necessary for protection and peace of mind.

This is a volunteer opportunity provided by VolunteerMatch, in partnership with LinkedIn for Good.","Detroit, MI",826942.0,3.0,Volunteer,OffsiteApply,Associate,www.volunteermatch.org,0,48201.0,2025-11-18 03:44:27
