job_id,company_name,title,description,location,company_id,views,formatted_work_type,application_type,formatted_experience_level,posting_domain,sponsored,zip_code,ingestion_time
3905307996,Goodwin Recruiting,General Manager,"To Apply for this Job Click Here

Love working in restaurants but need a better quality of life? We are the right fit! We are hiring a General Manager and we offer a 40-hour work week.  If you are interested, we'd love to meet you!

General Manager Benefits

Great quality of lifeHealthcare benefitsVacation401 (k)Bonus 

General Manager Qualifications

Great at team buildingStrong financial acumen2 years GM experienceClear communicatorOpen availability

At Goodwin Recruiting we are committed to our core values. We take our value, Dedicated to Diversity & Inclusion, very seriously and will never discriminate against a candidate or client based on any protected classes. Our clients seek qualified candidates, and that is what we deliver. A person's age, gender, race, sexual orientation, gender identity, national origin, veteran or disability status, or arrest or conviction record has no bearing on whether he, she, or they are able to do the job. We evaluate the knowledge, skills, and abilities that meet the requirements of the position and aim to open doors and change lives. We value all people, understanding that uniqueness and diversity foster a stronger team that is innovative and brings varying perspectives to the table. We put our money where our mouth is and are proud of our efforts to identify a broad slate of candidates, with many hiring success stories to share. JOB ID: 134916 #post

Malia Cappuccio

To Apply for this Job Click Here

, $55,000 - $60,000,

","San Leandro, CA",74985.0,4.0,Full-time,OffsiteApply,Mid-Senior level,www.goodwinrecruiting.com,0,94577.0,2025-11-19 00:49:14
3904701729,Great Minds,Regional Marketing Intern,"Company Profile

Great Minds, a mission driven Public Benefit Corporation, brings teachers and scholars together to craft exemplary instructional materials that inspire joy in teaching and learning. Our English curriculum, Wit & Wisdom®, Eureka Math™ and PhD Science™, all support teachers as they take students beyond rote learning to provide a deeper, more complete understanding of the humanities, mathematics, and the sciences. Founded in 2007, Great Minds now employs more than 1,000 people.

For additional information please visit: www.greatminds.org

OUR MARKET POSITION

Great Minds’ Eureka Math is the most widely used curriculum in the history of American education. It enjoys an unrivaled 40+ net promoter score. Eureka and its sister products, Wit & Wisdom English and PhD Science, embrace much higher expectations for all students and all teachers. In a market dominated by scripted, procedural materials that drive expectations down, Great Minds produces curricula that celebrate knowledge, respect the craft of teaching, and acknowledge the true capabilities of students.

Job Purpose

The Marketing Intern will work closely with the Great Minds marketing team to support a wide range of projects related to Design, Digital Marketing or Regional Marketing, as assigned.

Responsibilities

Depending on the area of focus, duties may include, but are not limited to, the following:Manage a robust database of contacts across multiple platforms. Create analytics reports to show upper management the progress and/or success of digital marketing campaigns. Create and distribute a variety of written materials, including internal communications, collateral, and email campaigns. Create website landing pages, forms, and other materials within the Marketing CRM. Manage projects across cross-functional roles on the marketing team. Assist design group with photo library and organization. Create PowerPoint presentations to support the team. Provide other administrative support to the marketing team when needed
Required Qualifications

Strong organizational and communication skills (writing sample may be requested)Attention to detailAbility to prioritize and balance multiple projectsStrong working knowledge of MS Office applications (Word, PowerPoint and Excel)

Preferred Qualifications

Experience with one or more of the following: Photoshop, Google Analytics, Salesforce and/or HubSpotFamiliarity with education industry

Required Education

Sophomore class status or higher at a college/university or any year at a graduate school 

Status

TemporaryHybrid

Location

Richmond, VA

The expected base salary range for this position is $20.50-$21.50, however the offered salary may be higher or lower than the above range dependent on numerous factors including, but not limited to location, work experience, skills and internal equity considerations.. The base salary is not inclusive of benefits or other incentives.

A cover letter and resume are required to be considered for this position.

New employees will be required to successfully complete a background check.

Any communication to applicants relating to the Great Minds hiring process will only come from email addresses with the domains greatminds.org or greatminds.recruitee.com. If in the course of the application or hiring process with Great Minds you are contacted through another domain, are requested to provide banking or other sensitive information, or you note any other suspicious activity, please contact security@greatminds.org

Great Minds is an equal opportunity employer. We will extend equal opportunity to all individuals without regard to race, religion, color, sex (including pregnancy, sexual orientation, and gender identity), national origin, disability, age, genetic information, or any other status protected under applicable federal, state, or local laws. Our policy reflects and affirms the organization’s commitment to the principles of fair employment and the elimination of all discriminatory practices.

","Richmond, VA",2869053.0,2.0,Internship,OffsiteApply,Internship,greatminds.recruitee.com,0,23219.0,2025-11-19 00:49:14
3903883042,Premium Retail Services,Merchandiser Specialist,"General Information

Company: PRE-US

Location: JERSEY CITY, New Jersey, 07302

Ref #: 24892

Function: Merchandising

Employment Duration: Part-time

Description And Requirements

As a Premium Merchandiser Specialist, you'll represent hundreds of brands across several retail locations. You will work with a diverse set of products including Magazines, Grocery items, Sunglasses, Candy, Cosmetics, Health & Beauty, and many more! By joining the team, you'll become an integral part of an established and fast-growing company built on family values. Growing sales for Premium clients is the name of the game, and you’ll do it by executing a variety of retail merchandising activities.

What’s in it for you?

You’ll merchandise brands you know and love in a variety of categories.Flexibility - you make your own schedule. Yes, you read that right.Variety in your job tasks. You won’t get stuck doing the same thing every day.Independence in your day-to-day work with the support of field management and a community of merchandisers nationwide.Full training and certification provided by true retail experts.Merchandising can be the first step of an exciting career path with Premium or a great way to earn extra cash.Health plan options including no-copay telemedicine, regardless of hours worked.


What will you do?

Locate merchandise in the backroom (stockroom / warehouse) of stores in order to place product on the floor.Stock and pack out products to help ensure shoppers find what they need.Front face products to make sure product shelves look the best they can.Receive marketing and promotional materials at your home and bring them to the store.Install and place promotional materials as outlined in instructions to ensure our clients’ products stand out.Display set up and maintenance for a variety of products throughout the store.Resetting displays or product areas based on the needs of the client. This could include the full remodel of a section and / or placing new product and shifting current product to a new home on the shelf.Answer simple, step-by step questions within Premium’s field technology on your mobile device as you complete your work.Take photos of completed work to demonstrate your success.Represent Premium and Premium clients in retail stores within your assigned area.


How will you succeed?

Enjoy working independently in stores most of the time while still building and maintaining relationships with store associates and managers.Owning your stores. You will be the face of Premium as you visit stores on behalf of our clients. Over time, you’ll be the go-to Premium resource because of the relationships you build.Effectively communicating with store associates, store managers and Premium team members.Leveraging the support of and sharing best practices with our merchandising team nationwide through closed social media groups and a variety of communication channels.Contacting Premium’s Operations Support Center for help with challenges in store - they’re here to help!Completing work within the provided timeframe.Closely following detailed instructions to ensure we get it right the first time.Reporting your work the same day you complete it.


What tools do you need for the job?

Access to reliable transportation to get you from multiple retail locations in your area.A smartphone with access to data and internet in order to report and upload photos.


This job posting covers the general job duties for our merchandising position and does not imply that these are the only tasks required. Premium’s Talent Acquisition Team will go over any questions you have regarding the above during the interview process.

So, are you Premium's next Merchandiser Specialist?

\#WeArePremium

Equal Opportunity Employer (Disabled, Veteran) | Under applicable requirements, such as the San Francisco FCO and the Los Angeles FCHIO, we consider for employment qualified applicants with arrest and conviction records or criminal histories | E-Verify Employer

Premium, in good faith, believes that any posted range of compensation is the accurate range for this role at the time of this posting. Premium may ultimately pay more or less than the posted range depending on candidate qualifications and locations. This range may be modified in the future.


PipelineDetail: 10030","Jersey City, NJ",64799.0,3.0,Part-time,OffsiteApply,Entry level,rr.jobsyn.org,0,7302.0,2025-11-19 00:49:14
3900080230,Safelite,Morning Warehouse Delivery Driver | Part-time,"Does this position interest you? You should apply – even if you don’t match every single requirement! We're known as an auto glass company. That's the focus of what we do. But beyond the glass, we're so much more. We'll help you build a fulfilling career and encourage you to have a life. Let us be the best place you'll ever work.

The Fulfillment Delivery Driver ensures the safe and efficient transportation of our glass products to meet the distribution needs of our field operation teams. Our driver's primary goal is to deliver the correct parts to the designated locations, ensuring exceptional customer service.

What You’ll Get

Shift: 5am- 10am Monday- FridayPay starting at $19.35/hourWeekly payday on every Friday!Total job benefits valued at more than $10k*. This includes a 401(k) plan with company matching, medical coverage plans customized to suit your needs and a commitment to work/life balance through our paid time off (PTO) programs, company holidays and paid volunteer days.Up to $5,250 in tuition reimbursement per year.Paid training and access to all the tools and resources you need to be successful.Explore our health, wealth, and life offerings at www.safelitebenefits.com.

What You’ll Do

Safely operates a 16 to 20-foot straight truck to deliver glass inventory to store locations while meeting delivery timelines.Completes routine pre-trip safety inspection and reports any necessary concerns or maintenance needs.Secures inventory by properly loading and unloading truck, verifying label accuracy, and retrieving returns.Maintains inventory accuracy for out shipments and returns by identifying and reporting discrepancies or damaged items through required documentation processes.May perform inbound or outbound activities when not driving including being trained on and operating material handling equipment (MHE) including forklifts, order pickers or reach trucks.Adhere to all safety, driver, and Personal Protective Equipment (PPE) requirements.Fulfill other duties as assigned.

What You’ll Need

Must be 18 years old.Valid driver's license required; must pass a Motor Vehicle Records check (MVR).To safely operate the order picker and comply with equipment manufacturer specifications and required safety regulations, there is a weight limit set at 300 pounds. If you are hired to operate this equipment, you will need to weigh under 300lbs. Capacity to work efficiently and self-directed, with minimal guidance.Comfortable with working in various environmental conditions, such as seasonal heat or cold, and staying in a stationary position for long shifts.Strength to perform physical tasks involving repetitive moving or raising of objects weighing up to 35 pounds, occasionally up to 50 pounds.Punctuality and consistent attendance to help your teammates.Positive attitude with a focus on exceptional service.

Apply today and start your fulfilling journey!

--

Internal Associates: Already a member of the Safelite team? Apply through your Workday account by searching 'Find Open Jobs'.

Diversity:  Safelite welcomes everyone. We value our diverse workforce and suppliers, and we’re proud to be an equal opportunity employer. Learn more at Safelite.com/Careers.

Benefit amounts are estimates only. Actual values will depend on benefit elections during enrollment.

This position description is not all inclusive for every aspect of this role. Reasonable accommodation will be made for individuals covered by ADA, ADEA, FMLA and other laws and regulations in accordance with their requirements. Physical and mental demands are not and should not be construed to be job qualification standards, but are illustrated to help the employer, employee and/or applicant identify tasks where reasonable accommodations may need to be made when an otherwise qualified person is unable to perform the job's essential duties because of an ADA disability. Other qualifications may be required to ensure employment eligibility in accordance with local laws and regulations and with Safelite Group, Inc. policies and practices.

--

","Jackson, MS",12192.0,15.0,Part-time,OffsiteApply,Entry level,belron.wd3.myworkdayjobs.com,0,39201.0,2025-11-19 00:49:14
3904364347,Aspen Dental,Entry-level Dental Assistant,"At Aspen Dental, we put You First, offering the security and job stability that comes with working with a world-class dental service organization (DSO). Our best-in-class training program, competitive compensation, and flexible scheduling will help you thrive in your career. When you join our team as an Entry-Level Dental Assistant, you will have the opportunity to give back to communities and positively affect patients’ lives.

Salary:

$16 - $20 / hour

At Aspen Dental, we put You First. We offer:

Paid training to become radiology and safety certified through our partnership with the Dental Assisting National Board (DANB) Paid time off and holidays Health, Vision, and 401(k) savings plan Career development and growth opportunities to support you at every stage of your career 

How You’ll Make a Difference

As an Entry-level Dental Assistant, you will help support the clinical needs of the practice’s patients and doctors. You will have the support and training you need to help you be successful, no matter your level of expertise. We are committed to promoting from within to allow you to expand your career and your life. You can help make a difference in your community one smile at a time.

Assist during a variety of treatment procedures Set up and breakdown operatory post treatment Manage infection control – prepare and sterilize instruments and equipment Supports patient charting for Doctors Perform various office tasks as necessary Collaborate with other members of the dental team to provide exceptional patient care 

Qualifications:

Strong communication and interpersonal skills, with the ability to build rapport with patients of all ages and backgrounds Commitment to ongoing learning and professional development High school diploma or equivalent Obtain your radiology and safety certification within the required timeframe for the state of practice 

Aspen Dental-branded practices are independently owned and operated by licensed dentists. The practices receive non-clinical business support services from Aspen Dental Management, Inc., a dental support organization.

ADMI Corp., d/b/a TAG-The Aspen Group, its affiliates, related companies and independently owned supported clinical practices are proud to be Equal Opportunity Employers and welcome everyone to apply. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender identity, sexual orientation, national origin, or protected veteran status and will not be discriminated against on the basis of disability.

R2024-007712","Oshkosh, WI",46000.0,5.0,Full-time,OffsiteApply,Entry level,careers.aspendental.com,0,54901.0,2025-11-19 00:49:14
3899534165,"ADB Companies, LLC",Network Technician,"To be a team member at ADB Companies, or as we call it, part of the A-Team, you must be ALL IN to support the company’s mission, vision, and values.

OUR MISSION: We are a customer-centric partner providing innovative solutions. The safety, well-being, and career growth of our team members are the benchmarks of our success.

POSITION TITLE: Level III Network Technician

CLASSIFICATION: Non-Exempt

Position Overview

ADB is a Nationwide full turnkey provider of technology infrastructure solutions including Wireline, Wireless, Technology, and Engineering. Our customer centric approach has ensured long term relationships with commercial clients, service providers, local, state, and federal government organizations. We recognize our team members as our greatest asset ensuring that their safety, well-being, and career growth are always our number one priority. Our ALL IN culture includes a focus on Safety, Wellness, Learning, Diversity and Inclusion, and giving back to our Communities.

ADB Companies is seeking a Network Technician to provide entry level cable infrastructure functions within the Mobility Engineering team. This position will perform general rack and stack of cable installs, testing, configuration, and survey walks for various infrastructure projects. The ideal candidate will have a high level of attention to detail, eager to learn, high work ethic with an ALL IN attitude.

Roles And Responsibilities

Performs high level cable install functions including but not limited to; rack and stack, testing, configuration, phone placements, and survey walks for various technology projectsVisually inspects cable installations and corrects any install issues that are foundSupports Network Engineers on troubleshooting various networking issues using OSI modelAbility to read and understand port mapping documents and network topologiesAbility to copy configurations provided by engineers for switch/routersPerforms other duties as assigned by leadership


Success Factors

80% Travel Ability NationwideA strong belief in ZERO- Being Safe 100% of the time is the expectationAlignment with company mission, vision, and valuesA high level of customer centricityStrong work ethic with an ALL IN attitudeStrong team player with the ability to adapt to diverse team membersAbility to perform in a fast paced/high volume environmentExcellent verbal and written communication skillsExceptional Critical Thinking skillsDetail Oriented- a high level of attention to detail is requiredA high level of time management, accountability, and prioritization skillsSelf-motivated, goal- oriented, and driven to accomplish department goalsAbility to be organized, problem solve, and be solution orientedProficient knowledge of Microsoft Office (Word, Excel, Outlook, Power Point)Ability to deploy Cisco networksExperience with Cisco Meraki wireless systems, Aruba, Nexus and Juniper Networks (preferred)


Work Environment

This role routinely uses standard office equipment such as laptop computers, projectors, copy/fax, and smartphones.Must be able to work in a variety of physical positions, including climbing, sitting, standing, walking, and drivingMay be exposed to uncomfortable or distracting sounds or noise levels on sites of projects being managed or coordinatedWhen working on site, will be required to wear common protective of safety equipment, such as safety glasses, gloves, hearing protection, hard hats, and life jackets


Experience And Education

1+ year of Cable Install and /or Networking experience requiredCCT (Cisco Certified Technician) certified preferred but not requiredHigh School Diploma or equivalent required


ADB Companies, LLC is an equal opportunity employer. All candidates agree to complete a selection assessment and pre-employment drug screen.","Pacific, MO",1408094.0,8.0,Full-time,OffsiteApply,Entry level,recruiting2.ultipro.com,0,63069.0,2025-11-19 00:49:14
3904724999,Ferguson ,DC General Warehouse Equipment Operator IV,"Job Posting: 

Shift - 3rd - Sunday - Thursday - Start Time 7pmEnsures inbound shipments of high importance levels are received and registered correctly. Undertakes general warehouse duties facilitating the flow of goods. Supports the site management to comply with Health, Safety and Environmental legislation, completing documentation and records as required. Resolves orders of high complexity levels that can not be dispatched or on hold liaising with other departments. Picks and packs goods ready for dispatch. Adhere to Company compliance and Health Safety and Environment (HSE) policies, procedures, and requirementsRegular and reliable attendanceOther duties as assigned

Pay Range:

$17.72 - $38.31

Estimated Ranges displayed are Monthly for Salaried roles OR Hourly for all other roles.

This role is Bonus or Incentive Plan eligible.

The Company is an equal opportunity employer as well as a government contractor that shall abide by the requirements of 41 CFR 60-300.5(a), which prohibits discrimination against qualified protected Veterans and the requirements of 41 CFR 60-741.5(A), which prohibits discrimination against qualified individuals on the basis of disability.

Ferguson Enterprises, LLC. is an equal employment employer F/M/Disability/Vet/Sexual Orientation/Gender Identity.

Equal Employment Opportunity and Reasonable Accommodation Information","Brookshire, TX",163787.0,3.0,Full-time,OffsiteApply,Entry level,ferguson.wd1.myworkdayjobs.com,0,77423.0,2025-11-19 00:49:14
3895800063,POAH Communities,Compliance Manager,"Compliance Manager

POAH Communities is an exciting and highly entrepreneurial organization committed to community development and to preserving ‘at risk' affordable rental housing. We are seeking a highly qualified individual to serve as a Compliance Manager in Independence, MO for Hawthorne Place Apartments.

 

Responsibilities


 Respond to inquiries from residents, applicants, guests, vendors, and employees, and escalate as appropriate
 Review tenant files for completeness and accuracy
 Review Initial, Move-In, and Annual certifications for accuracy and completeness
 Work with leasing and occupancy staff to address any file issues or shortcomings
 Track resident annual certification dates to ensure timely completion
 Work patiently, professionally and cooperatively with residents and staff to provide high quality customer service based on immediate needs
 Assist with training and support for other employees at their site(s) who perform task which require compliance oversight
 Remain current on new regulations, law and technology and changes to the multifamily housing programs we use in the areas of compliance and subsidy administration and communication tools/protocol
 Maintain proper confidentiality when handling sensitive matters
 Prepare reporting from Yardi and PI
 Complete other related tasks as assigned 


 

Qualifications


 Minimum of 6 years of experience in affordable housing program and compliance support or other related fields
 College degree preferred
 Tax Credit Specialist, Certified Occupancy Specialist, or similar professional designation
 Familiarity with Yardi software or similar property management software preferred
 Excellent communication skills, both oral and written
 Expert knowledge of HUD regulations, forms, inspection criteria and processes
 Strong organizational skills with a keen ability to prioritize competing deadlines
 Ability to monitor own work to ensure quality and accuracy
 Excellent customer service skills
 Proficiency in Microsoft Word, Excel, and Outlook


 



BENEFITS AT POAH COMMUNITIES 

At POAH Communities, we prioritize the well-being of our employees and their families. We're committed to offering a comprehensive range of rewards and benefits tailored to your diverse needs. Our package includes: 


 An Extensive Benefits Package Including PPO Medical, Vision, and Dental Insurance 
 Generous Time Off: 15 Days of PTO and 2 days of Personal Time in the First Year Plus 11 Paid Holidays 
 Competitive 401(k) Matching, up to 4% of pay 
 Wellness Program 
 Flexible Spending Accounts for Medical, Dependent Care, Transit and Parking 
 Tuition Reimbursement Program 
 Employee Referral Incentive Program 
 12 Weeks of Paid Parental Leave 
 Bereavement Leave 
 Jury and Witness Duty Leave 
 Company-Provided Life and Accidental Death & Dismemberment Insurance 


Our salary structure is competitive and reflects individual experience. POAH Communities embraces equal opportunity employment and values workforce diversity. For additional details, please visit our website at www.poahcommunities.com/careers.

 

 



ABOUT US 

POAH Communities is a mission-driven organization dedicated to building and improving communities. Beyond providing safe, comfortable, and affordable homes, we believe that well-managed housing can empower residents and serve as a platform for their success. 

 

POAH Communities specializes in the professional management of affordable multifamily housing and currently manages over 13,000 affordable housing apartments in Connecticut, Florida, Illinois, Maryland, Massachusetts, Michigan, Missouri, New Hampshire, Ohio, Rhode Island, and Washington, DC. POAH Communities has over 500 employees and is part of the Preservation of Affordable Housing, Inc. (“POAH"") family.","Independence, MO",479415.0,3.0,Full-time,OffsiteApply,Mid-Senior level,www.click2apply.net,0,64050.0,2025-11-19 00:49:14
3901671658,North Texas Tollway Authority,Safety Coordinator,"NORTH TEXAS TOLLWAY AUTHORITY 

The North Texas Tollway Authority has been connecting North Texans for 25 years, serving one of the fastest growing metro areas in the US. We serve more than 14 million drivers through safe, well-maintained roads, which has brought significant and continued economic growth and development. We were the first tolling agency in the US to use electronic tolling technology with the TollTag . We were also among the first to convert an entire network of roads to cashless tolling (2010). NTTA is dedicated to continuing its legacy as a leader in tolling technology and transportation.

Summary

The purpose of this position is to assist in developing, implementing, and monitoring safety and health programs. This is accomplished by assisting in identifying hazards, ensuring compliance with regulations, ensuring employees are knowledgeable of safety and health hazards, completing inspections and incident investigations, implementing safety training, and maintaining records. Other duties include assisting in monitoring trends, working with vendors and outside agencies, and responding to emergencies. This position may require work outside of normal business hours to include nights, weekends, and holidays due to the types of issues needing immediate attention.

Responsibilities

 Develops and manages safety and health programs by identifying requirements and best practices, assisting with training implementation, providing inspections requirements and protective equipment, and coordinating effort with departments.  Develops and implements safety practices by working with departments and committees, executing training schedules, conducting staff training, providing materials, obtaining certifications, and maintaining records.  Schedules DOT/CDL quarterly random drug and alcohol testing and monitors and organizes DOT/CDL driver files and other miscellaneous DOT/CDL files and coordinates with other departments pertaining to DOT/CDL rules and regulations.  Analyzes hazards by developing strategies to identify and reduce hazards, providing training, ensuring hazard analysis practices are followed, overseeing documentation, prioritizing mitigation activities, and assisting in fulfilling personal protective equipment requirements.  Identify outside training vendors, schedule classes, observe/evaluate the vendors training, and monitor the training budget for outside vendors.  Supports safety committees and regulatory compliance by participating in audits and on safety committees, identifying safety initiatives, participating in safety incentive and awareness activities, assisting with presentations, developing procedures, reviewing current practices, prioritizing mitigation activities, reviewing regulatory codes, working with outside agencies and vendors, and maintaining records.  Required to respond to emails and phone calls received outside of normal business hours as necessary. 

Qualifications

 6-months/1-year of training or education beyond a high school diploma 1 – 3 years’ experience Valid class “C” Texas driver’s license Ability to work outside of normal business hours to include nights, weekends, and holidays due to Safety & Emergency type issues needing immediate attention.

Preferred

 OSHA (or similar authority) certifications related to roadway and/or construction. DOT/CDL knowledge

About NTTA: NTTA is a political subdivision of Texas created to acquire, construct, maintain and operate toll roads in North Texas. As a customer-driven organization, NTTA delivers a safe and reliable toll system for millions of customers each year in one of the fastest growing regions in the United States. NTTA is a vibrant organization with a highly qualified, energized and engaged team focused on achieving Excellence and we are looking for talented individuals to join us.

Our mission: We are committed to providing a safe and reliable toll road system, increase value and mobility options for our customers, operate the Authority in a businesslike manner, protect our bondholders, and partner to meet our region's growing need for transportation infrastructure.

How To Apply

Click Apply. Register or log-in to your account. Complete the application in its entirety, including any questions, and click Submit.

If you have questions about the application process, please access our Frequently Asked Questions

At any time during the application process, you can click on the Job Title to which you are applying to return to this page to access the FAQs.

Refer your Family and Friends to apply at https://careers.ntta.org 

NTTA is an Equal Opportunity Employer and does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, age, national origin, disability or veteran status.","Plano, TX",37829.0,58.0,Full-time,OffsiteApply,Entry level,careers.ntta.org,0,75023.0,2025-11-19 00:49:14
3887894369,Wells Fargo,Associate Roving Personal Banker - Roving Delaware County,"Why Wells Fargo

Are you ready for the next step in your career? This is where it begins - at a company known for our ""Well Life"" approach to supporting employees' career aspirations, work-life balance, and mental and physical health. We ranked #2 on the 2023 LinkedIn Top Companies list - and #1 among financial services companies - as the best workplace ""to grow your career"" in the U.S. We're especially proud of our tangible, meaningful commitment to diversity, equity, and inclusion in the workplace. When it comes to employees' financial health, we offer competitive salaries and generous benefits package. Apply today.

About This Role

Wells Fargo is seeking an Associate Roving Personal Banker (SAFE) for our National Branch Network as part of the Consumer, Small & Business Banking division. Learn more about the career areas and business divisions at wellsfargojobs.com.

In This Role, You Will

Provide support across a variety of branch locations within a specific geography where a banker or teller is out of the office or to temporarily cover vacanciesBe flexible and adaptable to changing priorities and new surroundings while meeting customer needsParticipate in delivery of exceptional customer experience by building relationships through proactive outreach as well as proposing appropriate products, services, and digital solutions to help customers succeed financiallyAssist customers with basic requests related to opening new accounts, completing service requests, and submitting credit applicationsReceive direction from managers and exercise judgment within defined policies and proceduresDevelop understanding of bank products and services to connect to customers' needsInteract with customers to demonstrate care and build relationshipsProvide appropriate options for bank products and services to customerRefer customers' financial needs to other bankers and partners as neededThis SAFE position has customer contact and job duties which may include the offering/negotiating of terms and/or taking an application for a dwelling secured transaction. As such, this position requires compliance with the S.A.F.E. Mortgage Licensing Act of 2008 and all related regulations. Ongoing employment is contingent upon meeting all such requirements, including acceptable background investigation results. Individuals in a SAFE position also must meet the Loan Originator requirements under Regulation Z (LO) outlined in the job expectations below

Required Qualifications:

6+ months of interacting with customers experience, or equivalent demonstrated through one or a combination of the following: work experience, training, military experience, education

Desired Qualifications:

Customer service focus with experience handling complex transactions across multiple systemsExperience proactively engaging with customers through outreach via phone or emailAbility to educate and connect customer to technology and share the value of mobile banking optionsAbility to help customers succeed financially by offering introductions to additional team members as appropriateExperience working with others on a team to meet customer needsExperience fostering and developing strong customer relationshipsAbility to build strong relationships with internal partnersAbility to follow policies, procedures, and regulationsAbility to identify potential fraud/risky accounts and take appropriate action to prevent lossAbility to interact with integrity and professionalism with customers and team membersRelevant military experience including working with military protocol and instructions, enlisted evaluations, officer/leadership reportingRelevant military experience including working in personnel benefits management, processing military personnel orders or transitions, wartime readiness operations, human resources or military recruitingProficient with proactively sourcing, acquiring, building, and maintaining relationships with customers and colleaguesSupport customers and employees in resolving or escalating concerns or complaints

Job Expectations:

Ability to travel 100% of the time within the districtCommute to the assigned location(s) for the duration of the branch assignment (reimbursement for mileage is provided)Ability to work weekends and holidays as needed or scheduledMaintains cash drawer, cash handling and balancing and spends time completing service-related tasks as neededThis position is not eligible for Visa sponsorshipThis position requires SAFE registration at the time of employment. Wells Fargo will initiate the SAFE registration process immediately after your employment start date. The Nationwide Mortgage Licensing System (NMLS) website (http://fedregistry.nationwidelicensingsystem.org) provides the MU4R questions and registration required for employment in this position. Individuals in Loan Originator (LO) positions must meet the Consumer Financial Protection Bureau qualification requirements and comply with related Wells Fargo policies. The LO qualification requirements include meeting applicable financial responsibility, character, general financial fitness and criminal background standards. A current credit report will be used to assess your financial responsibility and credit fitness, however, a credit score is not included as part of the evaluation. Successful candidates must also meet ongoing regulatory requirements including additional screening, if necessary

Locations:

3611 Edgmont Avenue Brookhaven, PA 19015

2900 Island Ave. Suite 2904, Philadelphia, PA 19153

100 W. Lincoln Hwy Exton, PA 19341

6 N. MacDade Blvd Glenolden, PA 19036

1120 West Chester Pike Havertown, PA 19083

65 West Baltimore Pike Lansdowne, PA 19050

217 W. Baltimore Ave. Media, PA 19063

3515 West Chester Pike Newtown Sq, PA 19073

220 MacDade Blvd Folsom, PA 19033

888 Baltimore Pike Springfield, PA 19064

18 Garrett Road Upper Darby, PA 19082Recruiter to input roving banker job description.

Posting End Date

7 Apr 2024

Job posting may come down early due to volume of applicants.

We Value Diversity

At Wells Fargo, we believe in diversity, equity and inclusion in the workplace; accordingly, we welcome applications for employment from all qualified candidates, regardless of race, color, gender, national origin, religion, age, sexual orientation, gender identity, gender expression, genetic information, individuals with disabilities, pregnancy, marital status, status as a protected veteran or any other status protected by applicable law.

Employees support our focus on building strong customer relationships balanced with a strong risk mitigating and compliance-driven culture which firmly establishes those disciplines as critical to the success of our customers and company. They are accountable for execution of all applicable risk programs (Credit, Market, Financial Crimes, Operational, Regulatory Compliance), which includes effectively following and adhering to applicable Wells Fargo policies and procedures, appropriately fulfilling risk and compliance obligations, timely and effective escalation and remediation of issues, and making sound risk decisions. There is emphasis on proactive monitoring, governance, risk identification and escalation, as well as making sound risk decisions commensurate with the business unit's risk appetite and all risk and compliance program requirements.

Candidates applying to job openings posted in US: All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, status as a protected veteran, or any other legally protected characteristic.

Candidates applying to job openings posted in Canada: Applications for employment are encouraged from all qualified candidates, including women, persons with disabilities, aboriginal peoples and visible minorities. Accommodation for applicants with disabilities is available upon request in connection with the recruitment process.

Applicants With Disabilities

To request a medical accommodation during the application or interview process, visit Disability Inclusion at Wells Fargo .

Drug and Alcohol Policy

Wells Fargo maintains a drug free workplace. Please see our Drug and Alcohol Policy to learn more.

Reference Number

R-348234-5","Glenolden, PA",1235.0,7.0,Full-time,OffsiteApply,Associate,tnl2.jometer.com,0,19036.0,2025-11-19 00:49:14
